# Generated from: https://github.com/Esri/military-features-data/tree/master/data/mil2525c
# License: Apache V2: https://github.com/Esri/military-features-data/blob/master/license.txt

Ground Motorized N,SNGPUCSGM------,C2 UEI Ground Track Units.style,Combat - Internal Security Forces,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Internal Security Forces; Ground; Motorized; Neutral; Sngpucsgm------
Ground Motorized U,SUGPUCSGM------,C2 UEI Ground Track Units.style,Combat - Internal Security Forces,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Internal Security Forces; Ground; Motorized; Unknown; Sugpucsgm------
Ground Rotary Wing Utility Heavy F,SFGPUCVRUH-----,C2 UEI Ground Track Units.style,Combat - Aviation,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Aviation; Rotary Wing; Utility; Heavy; Friendly; Sfgpucvruh-----
Ground Rotary Wing Utility Heavy H,SHGPUCVRUH-----,C2 UEI Ground Track Units.style,Combat - Aviation,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Aviation; Rotary Wing; Utility; Heavy; Hostile; Shgpucvruh-----
Ground Rotary Wing Utility Heavy N,SNGPUCVRUH-----,C2 UEI Ground Track Units.style,Combat - Aviation,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Aviation; Rotary Wing; Utility; Heavy; Neutral; Sngpucvruh-----
Ground Rotary Wing Utility Heavy U,SUGPUCVRUH-----,C2 UEI Ground Track Units.style,Combat - Aviation,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Aviation; Rotary Wing; Utility; Heavy; Unknown; Sugpucvruh-----
Ground Rotary Wing Utility Light F,SFGPUCVRUL-----,C2 UEI Ground Track Units.style,Combat - Aviation,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Aviation; Rotary Wing; Utility; Light; Friendly; Sfgpucvrul-----
Ground Rotary Wing Utility Light H,SHGPUCVRUL-----,C2 UEI Ground Track Units.style,Combat - Aviation,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Aviation; Rotary Wing; Utility; Light; Hostile; Shgpucvrul-----
Ground Rotary Wing Utility Light N,SNGPUCVRUL-----,C2 UEI Ground Track Units.style,Combat - Aviation,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Aviation; Rotary Wing; Utility; Light; Neutral; Sngpucvrul-----
Ground Rotary Wing Utility Light U,SUGPUCVRUL-----,C2 UEI Ground Track Units.style,Combat - Aviation,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Aviation; Rotary Wing; Utility; Light; Unknown; Sugpucvrul-----
Ground Rotary Wing Utility Medium F,SFGPUCVRUM-----,C2 UEI Ground Track Units.style,Combat - Aviation,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Aviation; Rotary Wing; Utility; Medium; Friendly; Sfgpucvrum-----
Ground Rotary Wing Utility Medium H,SHGPUCVRUM-----,C2 UEI Ground Track Units.style,Combat - Aviation,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Aviation; Rotary Wing; Utility; Medium; Hostile; Shgpucvrum-----
Ground Rotary Wing Utility Medium N,SNGPUCVRUM-----,C2 UEI Ground Track Units.style,Combat - Aviation,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Aviation; Rotary Wing; Utility; Medium; Neutral; Sngpucvrum-----
Ground Rotary Wing Utility Medium U,SUGPUCVRUM-----,C2 UEI Ground Track Units.style,Combat - Aviation,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Aviation; Rotary Wing; Utility; Medium; Unknown; Sugpucvrum-----
Ground Station Module F,SFGPUUMRX------,C2 UEI Ground Track Units.style,Combat Support - Military Intelligence,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Support; Military Intelligence; Surveillance; Ground Station Module; Friendly; Sfgpuumrx------
Ground Station Module H,SHGPUUMRX------,C2 UEI Ground Track Units.style,Combat Support - Military Intelligence,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Support; Military Intelligence; Surveillance; Ground Station Module; Hostile; Shgpuumrx------
Ground Station Module N,SNGPUUMRX------,C2 UEI Ground Track Units.style,Combat Support - Military Intelligence,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Support; Military Intelligence; Surveillance; Ground Station Module; Neutral; Sngpuumrx------
Ground Station Module U,SUGPUUMRX------,C2 UEI Ground Track Units.style,Combat Support - Military Intelligence,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Support; Military Intelligence; Surveillance; Ground Station Module; Unknown; Sugpuumrx------
Ground Surveillance Radar F,SFGPUUMRG------,C2 UEI Ground Track Units.style,Combat Support - Military Intelligence,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Support; Military Intelligence; Surveillance; Ground Surveillance Radar; Friendly; Sfgpuumrg------
Ground Surveillance Radar H,SHGPUUMRG------,C2 UEI Ground Track Units.style,Combat Support - Military Intelligence,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Support; Military Intelligence; Surveillance; Ground Surveillance Radar; Hostile; Shgpuumrg------
Ground Surveillance Radar N,SNGPUUMRG------,C2 UEI Ground Track Units.style,Combat Support - Military Intelligence,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Support; Military Intelligence; Surveillance; Ground Surveillance Radar; Neutral; Sngpuumrg------
Ground Surveillance Radar U,SUGPUUMRG------,C2 UEI Ground Track Units.style,Combat Support - Military Intelligence,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Support; Military Intelligence; Surveillance; Ground Surveillance Radar; Unknown; Sugpuumrg------
Ground Track F,SFGP-----------,C2 UEI Ground Track Units.style,Ground,P,Appendix A;  Warfighting Symbols; Ground Track; Friendly; Sfgp-----------
Ground Track H,SHGP-----------,C2 UEI Ground Track Units.style,Ground,P,Appendix A;  Warfighting Symbols; Ground Track; Hostile; Shgp-----------
Ground Track N,SNGP-----------,C2 UEI Ground Track Units.style,Ground,P,Appendix A;  Warfighting Symbols; Ground Track; Neutral; Sngp-----------
Ground Track U,SUGP-----------,C2 UEI Ground Track Units.style,Ground,P,Appendix A;  Warfighting Symbols; Ground Track; Unknown; Unknown; Sugp-----------
Gun Unit F,SFGPUCDG-------,C2 UEI Ground Track Units.style,Combat - Air Defense,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Air Defense; Gun Unit; Friendly; Sfgpucdg-------
Gun Unit H,SHGPUCDG-------,C2 UEI Ground Track Units.style,Combat - Air Defense,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Air Defense; Gun Unit; Hostile; Shgpucdg-------
Gun Unit N,SNGPUCDG-------,C2 UEI Ground Track Units.style,Combat - Air Defense,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Air Defense; Gun Unit; Neutral; Sngpucdg-------
Gun Unit U,SUGPUCDG-------,C2 UEI Ground Track Units.style,Combat - Air Defense,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Air Defense; Gun Unit; Unknown; Sugpucdg-------
H Mad F,SFGPUCDH-------,C2 UEI Ground Track Units.style,Combat - Air Defense,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Air Defense; Missile; H Mad; Friendly; Sfgpucdh-------
H Mad H,SHGPUCDH-------,C2 UEI Ground Track Units.style,Combat - Air Defense,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Air Defense; Missile; H Mad; Hostile; Shgpucdh-------
H Mad N,SNGPUCDH-------,C2 UEI Ground Track Units.style,Combat - Air Defense,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Air Defense; Missile; H Mad; Neutral; Sngpucdh-------
H Mad U,SUGPUCDH-------,C2 UEI Ground Track Units.style,Combat - Air Defense,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Air Defense; Missile; H Mad; Unknown; Sugpucdh-------
Hawk F,SFGPUCDHH------,C2 UEI Ground Track Units.style,Combat - Air Defense,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Air Defense; Missile; H Mad; Hawk; Friendly; Sfgpucdhh------
Hawk H,SHGPUCDHH------,C2 UEI Ground Track Units.style,Combat - Air Defense,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Air Defense; Missile; H Mad; Hawk; Hostile; Shgpucdhh------
Hawk N,SNGPUCDHH------,C2 UEI Ground Track Units.style,Combat - Air Defense,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Air Defense; Missile; H Mad; Hawk; Neutral; Sngpucdhh------
Hawk U,SUGPUCDHH------,C2 UEI Ground Track Units.style,Combat - Air Defense,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Air Defense; Missile; H Mad; Hawk; Unknown; Sugpucdhh------
Headquarters Staff F,HQ_F,C2 UEI Ground Track Units.style,Graphic Modifiers,P,Appendix A; Warfighting Symbols; Units; Headquarters F; Appendix E; Stability Operations; Modifiers; A- ; HQ_F
Headquarters Staff H,HQ_H,C2 UEI Ground Track Units.style,Graphic Modifiers,P,Appendix A; Warfighting Symbols; Units; Headquarters H; Appendix E; Stability Operations; Modifiers; A- ; HQ_H
Headquarters Staff N,HQ_N,C2 UEI Ground Track Units.style,Graphic Modifiers,P,Appendix A; Warfighting Symbols; Units; Headquarters N; Appendix E; Stability Operations; Modifiers; A- ; HQ_N
Headquarters Staff U,HQ_U,C2 UEI Ground Track Units.style,Graphic Modifiers,P,Appendix A; Warfighting Symbols; Units; Headquarters U; Appendix E; Stability Operations; Modifiers; A- ; HQ_U
Heavy Corps F,SFGPUSXHC------,C2 UEI Ground Track Units.style,Combat Service Support - Maintenance,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Service Support; Maintenance; Heavy; Corps; Friendly; Sfgpusxhc------
Heavy Corps H,SHGPUSXHC------,C2 UEI Ground Track Units.style,Combat Service Support - Maintenance,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Service Support; Maintenance; Heavy; Corps; Hostile; Shgpusxhc------
Heavy Corps N,SNGPUSXHC------,C2 UEI Ground Track Units.style,Combat Service Support - Maintenance,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Service Support; Maintenance; Heavy; Corps; Neutral; Sngpusxhc------
Heavy Corps U,SUGPUSXHC------,C2 UEI Ground Track Units.style,Combat Service Support - Maintenance,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Service Support; Maintenance; Heavy; Corps; Unknown; Sugpusxhc------
Heavy Theater F,SFGPUSXHT------,C2 UEI Ground Track Units.style,Combat Service Support - Maintenance,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Service Support; Maintenance; Heavy; Theater; Friendly; Sfgpusxht------
Heavy Theater H,SHGPUSXHT------,C2 UEI Ground Track Units.style,Combat Service Support - Maintenance,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Service Support; Maintenance; Heavy; Theater; Hostile; Shgpusxht------
Heavy Theater N,SNGPUSXHT------,C2 UEI Ground Track Units.style,Combat Service Support - Maintenance,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Service Support; Maintenance; Heavy; Theater; Neutral; Sngpusxht------
Heavy Theater U,SUGPUSXHT------,C2 UEI Ground Track Units.style,Combat Service Support - Maintenance,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat Service Support; Maintenance; Heavy; Theater; Unknown; Sugpusxht------
Horse F,SFGPUCRH-------,C2 UEI Ground Track Units.style,Combat - Reconnaissance,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Reconnaissance; Horse; Friendly; Sfgpucrh-------
Horse H,SHGPUCRH-------,C2 UEI Ground Track Units.style,Combat - Reconnaissance,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Reconnaissance; Horse; Hostile; Shgpucrh-------
Horse N,SNGPUCRH-------,C2 UEI Ground Track Units.style,Combat - Reconnaissance,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Reconnaissance; Horse; Neutral; Sngpucrh-------
Horse U,SUGPUCRH-------,C2 UEI Ground Track Units.style,Combat - Reconnaissance,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Reconnaissance; Horse; Unknown; Sugpucrh-------
Howitzer Gun Air Assault F,SFGPUCFHS------,C2 UEI Ground Track Units.style,Combat - Field Artillery,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Field Artillery; Howitzer Gun; Air Assault; Friendly; Sfgpucfhs------
Howitzer Gun Air Assault H,SHGPUCFHS------,C2 UEI Ground Track Units.style,Combat - Field Artillery,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Field Artillery; Howitzer Gun; Air Assault; Hostile; Shgpucfhs------
Howitzer Gun Air Assault N,SNGPUCFHS------,C2 UEI Ground Track Units.style,Combat - Field Artillery,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Field Artillery; Howitzer Gun; Air Assault; Neutral; Sngpucfhs------
Howitzer Gun Air Assault U,SUGPUCFHS------,C2 UEI Ground Track Units.style,Combat - Field Artillery,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Field Artillery; Howitzer Gun; Air Assault; Unknown; Sugpucfhs------
Howitzer Gun Airborne F,SFGPUCFHA------,C2 UEI Ground Track Units.style,Combat - Field Artillery,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Field Artillery; Howitzer Gun; Airborne; Friendly; Sfgpucfha------
Howitzer Gun Airborne H,SHGPUCFHA------,C2 UEI Ground Track Units.style,Combat - Field Artillery,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Field Artillery; Howitzer Gun; Airborne; Hostile; Shgpucfha------
Howitzer Gun Airborne N,SNGPUCFHA------,C2 UEI Ground Track Units.style,Combat - Field Artillery,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Field Artillery; Howitzer Gun; Airborne; Neutral; Sngpucfha------
Howitzer Gun Airborne U,SUGPUCFHA------,C2 UEI Ground Track Units.style,Combat - Field Artillery,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Field Artillery; Howitzer Gun; Airborne; Unknown; Sugpucfha------
Howitzer Gun Amphibious F,SFGPUCFHX------,C2 UEI Ground Track Units.style,Combat - Field Artillery,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Field Artillery; Howitzer Gun; Amphibious; Friendly; Sfgpucfhx------
Howitzer Gun Amphibious H,SHGPUCFHX------,C2 UEI Ground Track Units.style,Combat - Field Artillery,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Field Artillery; Howitzer Gun; Amphibious; Hostile; Shgpucfhx------
Howitzer Gun Amphibious N,SNGPUCFHX------,C2 UEI Ground Track Units.style,Combat - Field Artillery,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Field Artillery; Howitzer Gun; Amphibious; Neutral; Sngpucfhx------
Howitzer Gun Amphibious U,SUGPUCFHX------,C2 UEI Ground Track Units.style,Combat - Field Artillery,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Field Artillery; Howitzer Gun; Amphibious; Unknown; Sugpucfhx------
Howitzer Gun Arctic F,SFGPUCFHC------,C2 UEI Ground Track Units.style,Combat - Field Artillery,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Field Artillery; Howitzer Gun; Arctic; Friendly; Sfgpucfhc------
Howitzer Gun Arctic H,SHGPUCFHC------,C2 UEI Ground Track Units.style,Combat - Field Artillery,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Field Artillery; Howitzer Gun; Arctic; Hostile; Shgpucfhc------
Howitzer Gun Arctic N,SNGPUCFHC------,C2 UEI Ground Track Units.style,Combat - Field Artillery,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Field Artillery; Howitzer Gun; Arctic; Neutral; Sngpucfhc------
Howitzer Gun Arctic U,SUGPUCFHC------,C2 UEI Ground Track Units.style,Combat - Field Artillery,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Field Artillery; Howitzer Gun; Arctic; Unknown; Sugpucfhc------
Howitzer Gun F,SFGPUCFH-------,C2 UEI Ground Track Units.style,Combat - Field Artillery,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Field Artillery; Howitzer Gun; Friendly; Sfgpucfh-------
Howitzer Gun H,SHGPUCFH-------,C2 UEI Ground Track Units.style,Combat - Field Artillery,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Field Artillery; Howitzer Gun; Hostile; Shgpucfh-------
Howitzer Gun Heavy F,SFGPUCFHH------,C2 UEI Ground Track Units.style,Combat - Field Artillery,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Field Artillery; Howitzer Gun; Heavy; Friendly; Sfgpucfhh------
Howitzer Gun Heavy H,SHGPUCFHH------,C2 UEI Ground Track Units.style,Combat - Field Artillery,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Field Artillery; Howitzer Gun; Heavy; Hostile; Shgpucfhh------
Howitzer Gun Heavy N,SNGPUCFHH------,C2 UEI Ground Track Units.style,Combat - Field Artillery,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Field Artillery; Howitzer Gun; Heavy; Neutral; Sngpucfhh------
Howitzer Gun Heavy U,SUGPUCFHH------,C2 UEI Ground Track Units.style,Combat - Field Artillery,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Field Artillery; Howitzer Gun; Heavy; Unknown; Sugpucfhh------
Howitzer Gun Light F,SFGPUCFHL------,C2 UEI Ground Track Units.style,Combat - Field Artillery,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Field Artillery; Howitzer Gun; Light; Friendly; Sfgpucfhl------
Howitzer Gun Light H,SHGPUCFHL------,C2 UEI Ground Track Units.style,Combat - Field Artillery,P,Appendix A;  Warfighting Symbols; Ground Track; Unit; Combat; Field Artillery; Howitzer Gun; Light; Hostile; Shgpucfhl------
